"vendor","part_number","family","system_name","description","diameter_mm","center_thickness_mm","total_track_mm","efl_mm","bfl_mm","ffl_mm","fnum","na_image","enp_diameter_mm","glass_codes_json","glass_names_json","coating","wavelength_nm_primary","wavelengths_nm_json","zmx_relpath","lhlt_relpath","imported_at","import_status","import_notes_json","nd_primary","vd_primary","n_elements"
"EdmundOptics","46-312","UVFSPlanoConcave","46312","9.0mm Dia. x -18 FL, UV-AR Coated, UV Plano-Concave Lens","9","2","-17.3661","-17.9948","-19.3661","-17.9948","-2.2216","0.225065","9","[""458678""]","[""C79-80""]","EO_UVAR","587.6","[587.6]","EdmundOptics/UVFSPlanoConcave/46-312.zmx","EdmundOptics/UVFSPlanoConcave/46-312.lhlt","2026-05-17T12:57:08.5250973-07:00","ok",,"1.458461","67.8","1"
"EdmundOptics","46-313","UVFSPlanoConcave","46313","9.0mm Dia. x -27 FL, UV-AR Coated, UV Plano-Concave Lens","9","2","-26.418","-27.0467","-28.418","-27.0467","-3.3391","0.149741","9","[""458678""]","[""C79-80""]","EO_UVAR","587.6","[587.6]","EdmundOptics/UVFSPlanoConcave/46-313.zmx","EdmundOptics/UVFSPlanoConcave/46-313.lhlt","2026-05-17T12:57:08.5317717-07:00","ok",,"1.458461","67.8","1"
"EdmundOptics","46-372","AsphericGlassMolded/LightPath®Geltech™MoldedAspheric","354560 GC",,"5.1","2.773","14.882","13.86","12.109","13.86","2.7176","0.183983","5.1","[""586607""]","[""D-ZK3M""]",,"650","[650.0]","C:/GIT/SynapseLensHH-LT/LensHH-LT/catalogs/Lenses/EdmundOptics/AsphericGlassMolded/LightPath®Geltech™MoldedAspheric/46-372.zmx","EdmundOptics/AsphericGlassMolded/LightPath®Geltech™MoldedAspheric/46-372.lhlt","2026-05-17T12:36:34.5638980-07:00","ok",,"1.58642","60.713872","1"
"EdmundOptics","47-016","Achromats/MgF2CoatedNegativeAchromatic","47016 Negative Achromatic Lens","LENS ACH 12.5 X -75 MGF2 TS","12.5","5.5","-71.9719","-75.1543","-77.4719","-76.2326","-6.5352","0.076509","12.5","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_MGF2(550nm)","587.6","[587.6]","EdmundOptics/Achromats/MgF2CoatedNegativeAchromatic/47-016.zmx","EdmundOptics/Achromats/MgF2CoatedNegativeAchromatic/47-016.lhlt","2026-05-17T12:57:14.7831229-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-142","AsphericGlassMolded/LightPath®Geltech™MoldedAspheric","352220",,"5.5","5.25","12.9714","11.0058","0.7502","11.0058","2.001","0.249869","5.5","[""606503"",""517642""]","[""ECO550"",""BK7""]",,"632.8000000000001","[632.8000000000001]","EdmundOptics/AsphericGlassMolded/LightPath®Geltech™MoldedAspheric/47-142.zmx","EdmundOptics/AsphericGlassMolded/LightPath®Geltech™MoldedAspheric/47-142.lhlt","2026-05-17T11:08:17.3537409-07:00","ok",,"1.605503","50.277746","2"
"EdmundOptics","47-144","AsphericGlassMolded/LightPath®Geltech™MoldedAspheric","352240",,"8","3.94","9.5933","8","0.6561","7.8195","1","0.5","8","[""606503"",""517642""]","[""ECO550"",""BK7""]",,"780","[780.0]","EdmundOptics/AsphericGlassMolded/LightPath®Geltech™MoldedAspheric/47-144.zmx","EdmundOptics/AsphericGlassMolded/LightPath®Geltech™MoldedAspheric/47-144.lhlt","2026-05-17T11:08:17.6296760-07:00","ok",,"1.605503","50.277746","2"
"EdmundOptics","47-271","Achromats/NIRAchromatic","47271 Achromatic Lens","LENS ACH NIR 25 X 200 NIR II TS","25","10","203.7478","199.9048","193.7478","200.1554","8.3294","0.060029","25","[""651559"",""805254""]","[""N-LAK22"",""N-SF6""]","EO_NIRII_673","880","[880.0]","EdmundOptics/Achromats/NIRAchromatic/47-271.zmx","EdmundOptics/Achromats/NIRAchromatic/47-271.lhlt","2026-05-17T12:57:15.5020706-07:00","ok",,"1.65113","55.89","2"
"EdmundOptics","47-311","Achromats/UV-to-NIRCorrectedTriplet","47311",,"22.5","15.3","102.1395","90.6363","84.7783","84.7783","4.0283","0.124122","22.5","[""434936"",""458678"",""434936""]","[""CAF2"",""F_SILICA"",""CAF2""]",,"486.1327","[486.1327,587.5618000000001,656.2725,248.0]","EdmundOptics/Achromats/UV-to-NIRCorrectedTriplet/47-311.zmx","EdmundOptics/Achromats/UV-to-NIRCorrectedTriplet/47-311.lhlt","2026-05-17T12:57:15.6863853-07:00","ok",,"1.43388","93.6","3"
"EdmundOptics","47-312","Achromats/UV-to-NIRCorrectedTriplet","47312",,"22.5","15.5","102.1649","135.0826","129.339","129.339","6.0037","0.083282","22.5","[""434936"",""458678"",""434936""]","[""CAF2"",""F_SILICA"",""CAF2""]",,"486.1327","[486.1327,587.5618000000001,656.2725,248.0]","EdmundOptics/Achromats/UV-to-NIRCorrectedTriplet/47-312.zmx","EdmundOptics/Achromats/UV-to-NIRCorrectedTriplet/47-312.lhlt","2026-05-17T12:57:15.6983515-07:00","ok",,"1.43388","93.6","3"
"EdmundOptics","47-313","Achromats/UV-to-NIRCorrectedTriplet","47313",,"22.5","15.5","192.1028","180.2961","174.6608","174.6608","8.0132","0.062397","22.5","[""434936"",""458678"",""434936""]","[""CAF2"",""F_SILICA"",""CAF2""]",,"486.1327","[486.1327,587.5618000000001,656.2725,248.0]","EdmundOptics/Achromats/UV-to-NIRCorrectedTriplet/47-313.zmx","EdmundOptics/Achromats/UV-to-NIRCorrectedTriplet/47-313.lhlt","2026-05-17T12:57:15.7094939-07:00","ok",,"1.43388","93.6","3"
"EdmundOptics","47-317","Achromats/NIRAchromatic","47317 Achromatic Lens","LENS ACH NIR 50 X 100 NIR II TS","50","20","107.856","99.9958","87.856","100.1656","2.0407","0.24501","50","[""651559"",""805254""]","[""N-LAK22"",""N-SF6""]","EO_NIRII_673","880","[880.0]","EdmundOptics/Achromats/NIRAchromatic/47-317.zmx","EdmundOptics/Achromats/NIRAchromatic/47-317.lhlt","2026-05-17T12:57:15.5125519-07:00","ok",,"1.65113","55.89","2"
"EdmundOptics","47-318","Achromats/NIRAchromatic","47318 Achromatic Lens","LENS ACH NIR 50 X 150 NIR II TS","50","16.5","156.3602","149.993","139.8602","150.3208","3.0611","0.163341","50","[""651559"",""805254""]","[""N-LAK22"",""N-SF6""]","EO_NIRII_673","880","[880.0]","EdmundOptics/Achromats/NIRAchromatic/47-318.zmx","EdmundOptics/Achromats/NIRAchromatic/47-318.lhlt","2026-05-17T12:57:15.5222087-07:00","ok",,"1.65113","55.89","2"
"EdmundOptics","47-319","Achromats/NIRAchromatic","47319 Achromatic Lens","LENS ACH NIR 50 X 200 NIR II TS","50","14.5","205.6403","199.9902","191.1403","200.2564","4.0814","0.122506","50","[""651559"",""805254""]","[""N-LAK22"",""N-SF6""]","EO_NIRII_673","880","[880.0]","EdmundOptics/Achromats/NIRAchromatic/47-319.zmx","EdmundOptics/Achromats/NIRAchromatic/47-319.lhlt","2026-05-17T12:57:15.5320321-07:00","ok",,"1.65113","55.89","2"
"EdmundOptics","47-377","Achromats/NIRAchromatic","47377 Achromatic Lens","LENS ACH NIR 9 X 30 NIR II TS","9","5.5","32.0028","29.9973","26.5028","30.2439","3.7034","0.135012","9","[""651559"",""805254""]","[""N-LAK22"",""N-SF6""]","EO_NIRII_673","880","[880.0]","EdmundOptics/Achromats/NIRAchromatic/47-377.zmx","EdmundOptics/Achromats/NIRAchromatic/47-377.lhlt","2026-05-17T12:57:15.5416303-07:00","ok",,"1.65113","55.89","2"
"EdmundOptics","47-380","Achromats/NIRAchromatic","47380 Achromatic Lens","LENS ACH NIR 25 X 150 NIR II TS","25","10","153.829","149.9925","143.829","150.2491","6.2497","0.080004","25","[""651559"",""805254""]","[""N-LAK22"",""N-SF6""]","EO_NIRII_673","880","[880.0]","EdmundOptics/Achromats/NIRAchromatic/47-380.zmx","EdmundOptics/Achromats/NIRAchromatic/47-380.lhlt","2026-05-17T12:57:15.5527224-07:00","ok",,"1.65113","55.89","2"
"EdmundOptics","47-613","Achromats/UV-to-NIRCorrectedTriplet","47613",,"22.5","25","201.7668","45.1023","34.8498","34.8498","2.0045","0.249433","22.5","[""434936"",""458678"",""434936""]","[""CAF2"",""F_SILICA"",""CAF2""]",,"486.1327","[486.1327,587.5618000000001,656.2725,248.0]","EdmundOptics/Achromats/UV-to-NIRCorrectedTriplet/47-613.zmx","EdmundOptics/Achromats/UV-to-NIRCorrectedTriplet/47-613.lhlt","2026-05-17T12:57:15.7209065-07:00","ok",,"1.43388","93.6","3"
"EdmundOptics","47-633","Achromats/VIS0DegreeCoatedAchromatic","47633 Achromatic Lens","LENS ACH 25 X 30 VIS 0 TS","25","14.04","36.265","30.001","22.225","29.1749","1.25","0.399986","25","[""670471"",""728285""]","[""N-BAF10"",""N-SF10""]","EO_VIS0_673","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-633.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-633.lhlt","2026-05-17T12:57:17.3014673-07:00","ok",,"1.67003","47.11","2"
"EdmundOptics","47-634","Achromats/VIS0DegreeCoatedAchromatic","47634 Achromatic Lens","LENS ACH 25 X 35 VIS 0 TS","25","13.5","41.0236","35.0531","27.5236","34.3496","1.4605","0.342337","25","[""667483"",""728285""]","[""S-BAH11"",""N-SF10""]","EO_VIS0_673","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-634.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-634.lhlt","2026-05-17T12:57:17.3110598-07:00","ok",,"1.666718","48.325247","2"
"EdmundOptics","47-635","Achromats/VIS0DegreeCoatedAchromatic","47635 Achromatic Lens","LENS ACH 25 X 40 VIS 0 TS","25","12","45.3695","40.0241","33.3695","39.4019","1.6677","0.299819","25","[""667483"",""728285""]","[""S-BAH11"",""N-SF10""]","EO_VIS0_673","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-635.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-635.lhlt","2026-05-17T12:57:17.3211139-07:00","ok",,"1.666718","48.325247","2"
"EdmundOptics","47-636","Achromats/VIS0DegreeCoatedAchromatic","47636 Achromatic Lens","LENS ACH 25 X 45 VIS 0 TS","25","10.89","50.4155","45.2181","39.5255","43.8541","1.8841","0.26538","25","[""564608"",""673322""]","[""N-SK11"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-636.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-636.lhlt","2026-05-17T12:57:17.3301095-07:00","ok",,"1.56384","60.8","2"
"EdmundOptics","47-637","Achromats/VIS0DegreeCoatedAchromatic","47637 Achromatic Lens","LENS ACH 25 X 50 VIS 0 TS","25","11.5","55.0698","50.0347","43.5698","49.5852","2.0848","0.239833","25","[""670471"",""728285""]","[""N-BAF10"",""N-SF10""]","EO_VIS0_673","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-637.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-637.lhlt","2026-05-17T12:57:17.3410056-07:00","ok",,"1.67003","47.11","2"
"EdmundOptics","47-638","Achromats/VIS0DegreeCoatedAchromatic","47638 Achromatic Lens","LENS ACH 25 X 60 VIS 0 TS","25","11.4","63.6229","60.018","52.2229","60.9542","2.5008","0.19994","25","[""618498"",""728285""]","[""N-SSK8"",""N-SF10""]","EO_VIS0_613","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-638.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-638.lhlt","2026-05-17T12:57:17.3502194-07:00","ok",,"1.61773","49.83","2"
"EdmundOptics","47-639","Achromats/VIS0DegreeCoatedAchromatic","47639 Achromatic Lens","LENS ACH 25 X 75 VIS 0 TS","25","9.5","79.9113","75.0209","70.4113","73.3887","3.1259","0.159955","25","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-639.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-639.lhlt","2026-05-17T12:57:17.3607905-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-640","Achromats/VIS0DegreeCoatedAchromatic","47640 Achromatic Lens","LENS ACH 25 X 85 VIS 0 TS","25","8.01","89.1268","84.9995","81.1168","83.8147","3.5416","0.141177","25","[""564608"",""673322""]","[""N-SK11"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-640.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-640.lhlt","2026-05-17T12:57:17.3697002-07:00","ok",,"1.56384","60.8","2"
"EdmundOptics","47-641","Achromats/VIS0DegreeCoatedAchromatic","47641 Achromatic Lens","LENS ACH 25 X 100 VIS 0 TS","25","8.5","104.4519","100.0308","95.9519","98.5796","4.168","0.119963","25","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-641.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-641.lhlt","2026-05-17T12:57:17.3800587-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-642","Achromats/VIS0DegreeCoatedAchromatic","47642 Achromatic Lens","LENS ACH 25 X 125 VIS 0 TS","25","8.4","129.3281","124.9942","120.9281","123.6084","5.2081","0.096004","25","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-642.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-642.lhlt","2026-05-17T12:57:17.3894669-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-643","Achromats/VIS0DegreeCoatedAchromatic","47643 Achromatic Lens","LENS ACH 25 X 150 VIS 0 TS","25","7.9","154.0517","150.0012","146.1517","148.7334","6.2501","0.079999","25","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-643.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-643.lhlt","2026-05-17T12:57:17.4006181-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-644","Achromats/VIS0DegreeCoatedAchromatic","47644 Achromatic Lens","LENS ACH 25 X 175 VIS 0 TS","25","9","179.8944","175.0541","170.8944","173.4115","7.2939","0.06855","25","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-644.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-644.lhlt","2026-05-17T12:57:17.4104173-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-645","Achromats/VIS0DegreeCoatedAchromatic","47645 Achromatic Lens","LENS ACH 25 X 200 VIS 0 TS","25","12.5","206.7082","200.0325","194.2082","197.7719","8.3347","0.05999","25","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-645.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-645.lhlt","2026-05-17T12:57:17.4200786-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-646","Achromats/VIS0DegreeCoatedAchromatic","47646 Achromatic Lens","LENS ACH 25 X 225 VIS 0 TS","25","5.5","228.135","225.0095","222.635","223.8953","9.3754","0.053331","25","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-646.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-646.lhlt","2026-05-17T12:57:17.4289304-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-647","Achromats/VIS0DegreeCoatedAchromatic","47647 Achromatic Lens","LENS ACH 25 X 250 VIS 0 TS","25","7.5","254.2164","250.0223","246.7164","248.5098","10.4176","0.047996","25","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-647.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-647.lhlt","2026-05-17T12:57:17.4388419-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-648","Achromats/VIS0DegreeCoatedAchromatic","47648 Achromatic Lens","LENS ACH 25 X 275 VIS 0 TS","25","7.5","279.0453","275.0046","271.5453","273.6494","11.4585","0.043636","25","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-648.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-648.lhlt","2026-05-17T12:57:17.4477565-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-649","Achromats/VIS0DegreeCoatedAchromatic","47649 Achromatic Lens","LENS ACH 25 X 300 VIS 0 TS","25","5.5","303.1146","300.0087","297.6146","298.9182","12.5004","0.039999","25","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-649.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-649.lhlt","2026-05-17T12:57:17.4578498-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-650","Achromats/VIS0DegreeCoatedAchromatic","47650 Achromatic Lens","LENS ACH 25 X 400 VIS 0 TS","25","5.5","403.0902","400.0076","397.5902","398.9435","16.667","0.029999","25","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-650.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-650.lhlt","2026-05-17T12:57:17.4684753-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-651","Achromats/VIS0DegreeCoatedAchromatic","47651 Achromatic Lens","LENS ACH 25 X 500 VIS 0 TS","25","5.5","502.9254","500.0117","497.4254","499.1189","20.8338","0.023999","25","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-651.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-651.lhlt","2026-05-17T12:57:17.4779059-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-652","Achromats/VIS0DegreeCoatedAchromatic","47652 Achromatic Lens","LENS ACH 9 X 12 VIS 0 TS","9","7","15.3309","11.9977","8.3309","11.2892","1.4812","0.337566","9","[""670471"",""847238""]","[""N-BAF10"",""N-SF57""]","EO_VIS0_673","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-652.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-652.lhlt","2026-05-17T12:57:17.4870698-07:00","ok",,"1.67003","47.11","2"
"EdmundOptics","47-653","Achromats/VIS0DegreeCoatedAchromatic","47653 Achromatic Lens","LENS ACH 9 X 18 VIS 0 TS","9","5.470000000000001","20.3828","18.0028","14.9128","17.7907","2.2226","0.224964","9","[""670471"",""728285""]","[""N-BAF10"",""N-SF10""]","EO_VIS0_673","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-653.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-653.lhlt","2026-05-17T12:57:17.4963084-07:00","ok",,"1.67003","47.11","2"
"EdmundOptics","47-654","Achromats/VIS0DegreeCoatedAchromatic","47654 Achromatic Lens","LENS ACH 9 X 27 VIS 0 TS","9","5.19","29.405","27.0022","24.215","26.3548","3.3336","0.149988","9","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-654.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-654.lhlt","2026-05-17T12:57:17.5060108-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-655","Achromats/VIS0DegreeCoatedAchromatic","47655 Achromatic Lens","LENS ACH 9 X 36 VIS 0 TS","9","4","38.1672","36.0011","34.1672","35.2366","4.4446","0.112497","9","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-655.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-655.lhlt","2026-05-17T12:57:17.5159242-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-656","Achromats/VIS0DegreeCoatedAchromatic","47656 Achromatic Lens","LENS ACH 9 X 40 VIS 0 TS","9","5.0600000000000005","42.6186","40.0142","37.5586","39.1452","4.94","0.101214","9","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-656.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-656.lhlt","2026-05-17T12:57:17.5271752-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-657","Achromats/VIS0DegreeCoatedAchromatic","47657 Achromatic Lens","LENS ACH 9 X 45 VIS 0 TS","9","4.3","47.2646","45.0009","42.9646","44.2354","5.5557","0.089998","9","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-657.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-657.lhlt","2026-05-17T12:57:17.5367758-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-658","Achromats/VIS0DegreeCoatedAchromatic","47658 Achromatic Lens","LENS ACH 9 X 60 VIS 0 TS","9","5","62.5831","59.9961","57.5831","59.1589","7.4069","0.067504","9","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-658.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-658.lhlt","2026-05-17T12:57:17.5476070-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-659","Achromats/VIS0DegreeCoatedAchromatic","47659 Achromatic Lens","LENS ACH 9 X 75 VIS 0 TS","9","4.6","76.9703","74.4808","72.3703","73.6239","9.1952","0.054376","9","[""517642"",""673322""]","[""N-BK7"",""N-SF5""]","EO_VIS0_517","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-659.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-659.lhlt","2026-05-17T12:57:17.5577019-07:00","ok",,"1.5168","64.17","2"
"EdmundOptics","47-660","Achromats/VIS0DegreeCoatedAchromatic","47660 Achromatic Lens","LENS ACH 12.5 X 14 VIS 0 TS","12.5","7.73","17.6472","14.0123","9.9172","13.2588","1.2185","0.410354","12.5","[""670471"",""673322""]","[""N-BAF10"",""N-SF5""]","EO_VIS0_673","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-660.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-660.lhlt","2026-05-17T12:57:17.5672791-07:00","ok",,"1.67003","47.11","2"
"EdmundOptics","47-661","Achromats/VIS0DegreeCoatedAchromatic","47661 Achromatic Lens","LENS ACH 12.5 X 20 VIS 0 TS","12.5","6.35","22.8203","20.0129","16.4703","19.7006","1.7403","0.287315","12.5","[""667483"",""728285""]","[""S-BAH11"",""N-SF10""]","EO_VIS0_673","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-661.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-661.lhlt","2026-05-17T12:57:17.5770604-07:00","ok",,"1.666718","48.325247","2"
"EdmundOptics","47-662","Achromats/VIS0DegreeCoatedAchromatic","47662 Achromatic Lens","LENS ACH 12.5 X 25 VIS 0 TS","12.5","6.25","27.7513","25.0256","21.5013","24.7878","2.1761","0.229765","12.5","[""670471"",""728285""]","[""N-BAF10"",""N-SF10""]","EO_VIS0_673","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-662.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-662.lhlt","2026-05-17T12:57:17.5884676-07:00","ok",,"1.67003","47.11","2"
"EdmundOptics","47-663","Achromats/VIS0DegreeCoatedAchromatic","47663 Achromatic Lens","LENS ACH 12.5 X 30 VIS 0 TS","12.5","5.7","31.827","30.0271","26.127","30.4982","2.6111","0.191493","12.5","[""618498"",""728285""]","[""N-SSK8"",""N-SF10""]","EO_VIS0_613","587.6","[587.6]","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-663.zmx","EdmundOptics/Achromats/VIS0DegreeCoatedAchromatic/47-663.lhlt","2026-05-17T12:57:17.5983015-07:00","ok",,"1.61773","49.83","2"
