"vendor","part_number","surface_index","radius_mm","thickness_mm","glass_name","glass_catalog","conic","aspheric_coeffs_json","clear_aperture_mm","surface_type","is_stop"
"EdmundOptics","45-429","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-431","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-431","1","6.220000000000011","1.52","N-BK7","SCHOTT",,,"1.8","STANDARD","1"
"EdmundOptics","45-431","2",,"11.033529357775308",,,,,"1.8","STANDARD","0"
"EdmundOptics","45-431","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-433","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-433","1","6.220000000000011","1.77","N-BK7","SCHOTT",,,"2.25","STANDARD","1"
"EdmundOptics","45-433","2",,"10.86870851292706",,,,,"2.25","STANDARD","0"
"EdmundOptics","45-433","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-435","0",,,,,,,"0","STANDARD","0"
"EdmundOptics","45-435","1","31.110000000000024","2.05","N-BK7","SCHOTT",,,"7","STANDARD","1"
"EdmundOptics","45-435","2",,"58.64741289149895",,,,,"7","STANDARD","0"
"EdmundOptics","45-435","3",,"0",,,,,"0.13285181972281634","STANDARD","0"
"EdmundOptics","45-439","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-439","1","41.48000000000003","2.35","N-BK7","SCHOTT",,,"9.5","STANDARD","1"
"EdmundOptics","45-439","2",,"78.71408455969572",,,,,"9.5","STANDARD","0"
"EdmundOptics","45-439","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-588","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-588","1","0.5100000000000001","0.8","N-LASF9","SCHOTT",,,"0.25","STANDARD","1"
"EdmundOptics","45-588","2",,"0.16745231152407133",,,,,"0.25","STANDARD","0"
"EdmundOptics","45-588","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-589","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-589","1","0.850000000000003","0.8","N-LASF9","SCHOTT",,,"0.25","STANDARD","1"
"EdmundOptics","45-589","2",,"0.5673374242621041",,,,,"0.25","STANDARD","0"
"EdmundOptics","45-589","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-590","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-590","1","2.5500000000000003","0.8","N-LASF9","SCHOTT",,,"1","STANDARD","1"
"EdmundOptics","45-590","2",,"2.566762987952247",,,,,"1","STANDARD","0"
"EdmundOptics","45-590","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-690","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-690","1","4.129999999999998","2.5","C79-80","CORNING_FS",,,"2.7","STANDARD","1"
"EdmundOptics","45-690","2",,"7.294179058388108",,,,,"2.7","STANDARD","0"
"EdmundOptics","45-690","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-691","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-691","1","5.499999999999995","2","C79-80","CORNING_FS",,,"2.7","STANDARD","1"
"EdmundOptics","45-691","2",,"10.62523361349957",,,,,"2.7","STANDARD","0"
"EdmundOptics","45-691","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-692","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-692","1","8.250000000000014","2","C79-80","CORNING_FS",,,"2.7","STANDARD","1"
"EdmundOptics","45-692","2",,"16.62350251544406",,,,,"2.7","STANDARD","0"
"EdmundOptics","45-692","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-693","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-693","1","6.189999999999997","3","C79-80","CORNING_FS",,,"4.05","STANDARD","1"
"EdmundOptics","45-693","2",,"11.444601715520072",,,,,"4.05","STANDARD","0"
"EdmundOptics","45-693","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-694","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-694","1","8.250000000000014","3","C79-80","CORNING_FS",,,"4.05","STANDARD","1"
"EdmundOptics","45-694","2",,"15.937850420249406",,,,,"4.05","STANDARD","0"
"EdmundOptics","45-694","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-695","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-695","1","12.379999999999994","2","C79-80","CORNING_FS",,,"4.05","STANDARD","1"
"EdmundOptics","45-695","2",,"25.631811811818757",,,,,"4.05","STANDARD","0"
"EdmundOptics","45-695","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-697","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-697","1","-4.129999999999998","2","C79-80","CORNING_FS",,,"2.7","STANDARD","1"
"EdmundOptics","45-697","2",,"-10.37961348676405",,,,,"2.7","STANDARD","0"
"EdmundOptics","45-697","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-698","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-698","1","-5.499999999999995","2","C79-80","CORNING_FS",,,"2.7","STANDARD","1"
"EdmundOptics","45-698","2",,"-13.367841994278187",,,,,"2.7","STANDARD","0"
"EdmundOptics","45-698","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-699","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-699","1","-8.250000000000014","2","C79-80","CORNING_FS",,,"2.7","STANDARD","1"
"EdmundOptics","45-699","2",,"-19.36611089622268",,,,,"2.7","STANDARD","0"
"EdmundOptics","45-699","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-700","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-700","1","-6.200000000000006","2","C79-80","CORNING_FS",,,"4.05","STANDARD","1"
"EdmundOptics","45-700","2",,"-14.894674078409528",,,,,"4.05","STANDARD","0"
"EdmundOptics","45-700","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-701","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-701","1","-8.250000000000014","2","C79-80","CORNING_FS",,,"4.05","STANDARD","1"
"EdmundOptics","45-701","2",,"-19.36611089622268",,,,,"4.05","STANDARD","0"
"EdmundOptics","45-701","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-702","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-702","1","-12.399999999999997","2","C79-80","CORNING_FS",,,"4.05","STANDARD","1"
"EdmundOptics","45-702","2",,"-28.418043966429703",,,,,"4.05","STANDARD","0"
"EdmundOptics","45-702","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-783","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-783","1","7.339999999999987","4","N-LAK22","SCHOTT",,,"2.7","STANDARD","1"
"EdmundOptics","45-783","2","-4.179999999999993","1.3","N-SF6","SCHOTT",,,"2.7","STANDARD","0"
"EdmundOptics","45-783","3","-11.580000000000002","6.684437300979348",,,,,"2.7","STANDARD","0"
"EdmundOptics","45-783","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-784","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-784","1","6.839999999999987","3.2","N-LAK22","SCHOTT",,,"2.7","STANDARD","1"
"EdmundOptics","45-784","2","-5.9899999999999824","1.3","N-SF6","SCHOTT",,,"2.7","STANDARD","0"
"EdmundOptics","45-784","3","-69.82000000000018","9.168092654751776",,,,,"2.7","STANDARD","0"
"EdmundOptics","45-784","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-785","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-785","1","8.799999999999972","3","N-LAK22","SCHOTT",,,"2.7","STANDARD","1"
"EdmundOptics","45-785","2","-7.930000000000025","1.2","N-SF6","SCHOTT",,,"2.7","STANDARD","0"
"EdmundOptics","45-785","3","-71.1699999999999","12.421009907935984",,,,,"2.7","STANDARD","0"
"EdmundOptics","45-785","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-787","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-787","1","13.949999999999996","3","N-LAK22","SCHOTT",,,"2.7","STANDARD","1"
"EdmundOptics","45-787","2","-13.399999999999999","1.3","N-SF6","SCHOTT",,,"2.7","STANDARD","0"
"EdmundOptics","45-787","3","-193.19000000000005","22.23384707476376",,,,,"2.7","STANDARD","0"
"EdmundOptics","45-787","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-788","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-788","1","16.66000000000001","3","N-LAK22","SCHOTT",,,"2.7","STANDARD","1"
"EdmundOptics","45-788","2","-16.18000000000001","1.3","N-SF6","SCHOTT",,,"2.7","STANDARD","0"
"EdmundOptics","45-788","3","-246.06999999999996","27.221582593076633",,,,,"2.7","STANDARD","0"
"EdmundOptics","45-788","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-789","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-789","1","19.389999999999997","3","N-LAK22","SCHOTT",,,"2.7","STANDARD","1"
"EdmundOptics","45-789","2","-19.000000000000007","1.3","N-SF6","SCHOTT",,,"2.7","STANDARD","0"
"EdmundOptics","45-789","3","-297.3899999999999","32.21491410797691",,,,,"2.7","STANDARD","0"
"EdmundOptics","45-789","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-790","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-790","1","21.810000000000013","3","N-LAK22","SCHOTT",,,"2.7","STANDARD","1"
"EdmundOptics","45-790","2","-22.070000000000014","1.3","N-SF6","SCHOTT",,,"2.7","STANDARD","0"
"EdmundOptics","45-790","3","-454.7800000000004","37.16553339066752",,,,,"2.7","STANDARD","0"
"EdmundOptics","45-790","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-791","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-791","1","12.050000000000002","8","N-LAK22","SCHOTT",,,"5.5","STANDARD","1"
"EdmundOptics","45-791","2","-8.649999999999999","2.5","N-SF6","SCHOTT",,,"5.5","STANDARD","0"
"EdmundOptics","45-791","3","-37.280000000000065","12.294691423831564",,,,,"5.5","STANDARD","0"
"EdmundOptics","45-791","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-792","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-792","1","13.129999999999994","8","N-LAK22","SCHOTT",,,"5.5","STANDARD","1"
"EdmundOptics","45-792","2","-9.589999999999963","2.5","N-SF6","SCHOTT",,,"5.5","STANDARD","0"
"EdmundOptics","45-792","3","-45.110000000000035","14.18246630839832",,,,,"5.5","STANDARD","0"
"EdmundOptics","45-792","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-793","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-793","1","15.559999999999993","4.5","N-LAK22","SCHOTT",,,"5.5","STANDARD","1"
"EdmundOptics","45-793","2","-13.750000000000005","2.5","N-SF6","SCHOTT",,,"5.5","STANDARD","0"
"EdmundOptics","45-793","3","-84.13000000000022","21.045781993751646",,,,,"5.5","STANDARD","0"
"EdmundOptics","45-793","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-794","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-794","1","17.770000000000003","4.5","N-LAK22","SCHOTT",,,"5.5","STANDARD","1"
"EdmundOptics","45-794","2","-16.45999999999999","2.5","N-SF6","SCHOTT",,,"5.5","STANDARD","0"
"EdmundOptics","45-794","3","-136.79999999999993","25.826483670801718",,,,,"5.5","STANDARD","0"
"EdmundOptics","45-794","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-795","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-795","1","20.22999999999999","4.5","N-LAK22","SCHOTT",,,"5.5","STANDARD","1"
"EdmundOptics","45-795","2","-19.169999999999987","2.5","N-SF6","SCHOTT",,,"5.5","STANDARD","0"
"EdmundOptics","45-795","3","-193.84000000000017","30.727290039833278",,,,,"5.5","STANDARD","0"
"EdmundOptics","45-795","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-796","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-796","1","22.81000000000002","4.5","N-LAK22","SCHOTT",,,"5.5","STANDARD","1"
"EdmundOptics","45-796","2","-21.909999999999993","2.5","N-SF6","SCHOTT",,,"5.5","STANDARD","0"
"EdmundOptics","45-796","3","-250.49000000000012","35.66796170387539",,,,,"5.5","STANDARD","0"
"EdmundOptics","45-796","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-797","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-797","1","28.509999999999998","3","N-LAK22","SCHOTT",,,"5.5","STANDARD","1"
"EdmundOptics","45-797","2","-28.200000000000014","2.5","N-SF6","SCHOTT",,,"5.5","STANDARD","0"
"EdmundOptics","45-797","3","-322.0900000000002","46.69725657148191",,,,,"5.5","STANDARD","0"
"EdmundOptics","45-797","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-798","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-798","1","33.92","3","N-LAK22","SCHOTT",,,"5.5","STANDARD","1"
"EdmundOptics","45-798","2","-33.80999999999998","2.5","N-SF6","SCHOTT",,,"5.5","STANDARD","0"
"EdmundOptics","45-798","3","-419.9900000000005","56.66806888081316",,,,,"5.5","STANDARD","0"
"EdmundOptics","45-798","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-799","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-799","1","42.11000000000005","3","N-LAK22","SCHOTT",,,"5.5","STANDARD","1"
"EdmundOptics","45-799","2","-42.29999999999996","2.5","N-SF6","SCHOTT",,,"5.5","STANDARD","0"
"EdmundOptics","45-799","3","-565.1100000000004","71.64399560528729",,,,,"5.5","STANDARD","0"
"EdmundOptics","45-799","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-800","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-800","1","23.40000000000002","11","N-LAK22","SCHOTT",,,"12","STANDARD","1"
"EdmundOptics","45-800","2","-20.109999999999985","4","N-SF6","SCHOTT",,,"12","STANDARD","0"
"EdmundOptics","45-800","3","-87.51999999999978","26.866722323970507",,,,,"12","STANDARD","0"
"EdmundOptics","45-800","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-801","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-801","1","26.270000000000028","11","N-LAK22","SCHOTT",,,"12","STANDARD","1"
"EdmundOptics","45-801","2","-22.260000000000005","4","N-SF6","SCHOTT",,,"12","STANDARD","0"
"EdmundOptics","45-801","3","-105.92999999999995","31.736318052174305",,,,,"12","STANDARD","0"
"EdmundOptics","45-801","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-802","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-802","1","29.009999999999966","9","N-LAK22","SCHOTT",,,"12","STANDARD","1"
"EdmundOptics","45-802","2","-25.529999999999994","4","N-SF6","SCHOTT",,,"12","STANDARD","0"
"EdmundOptics","45-802","3","-132.9199999999999","37.798322396029405",,,,,"12","STANDARD","0"
"EdmundOptics","45-802","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-803","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-803","1","31.689999999999962","8","N-LAK22","SCHOTT",,,"12","STANDARD","1"
"EdmundOptics","45-803","2","-28.449999999999996","4","N-SF6","SCHOTT",,,"12","STANDARD","0"
"EdmundOptics","45-803","3","-161.04999999999995","43.29275802015922",,,,,"12","STANDARD","0"
"EdmundOptics","45-803","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-804","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-804","1","36.269999999999996","8","N-LAK22","SCHOTT",,,"12","STANDARD","1"
"EdmundOptics","45-804","2","-33.800000000000054","4","N-SF6","SCHOTT",,,"12","STANDARD","0"
"EdmundOptics","45-804","3","-248.8600000000001","52.955219743763166",,,,,"12","STANDARD","0"
"EdmundOptics","45-804","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-805","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-805","1","43.960000000000036","6","N-LAK22","SCHOTT",,,"12","STANDARD","1"
"EdmundOptics","45-805","2","-42.90000000000001","4","N-SF6","SCHOTT",,,"12","STANDARD","0"
"EdmundOptics","45-805","3","-392.21000000000066","69.06044547974753",,,,,"12","STANDARD","0"
"EdmundOptics","45-805","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-806","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-806","1","57.01000000000007","6","N-LAK22","SCHOTT",,,"12","STANDARD","1"
"EdmundOptics","45-806","2","-56.7200000000001","4","N-SF6","SCHOTT",,,"12","STANDARD","0"
"EdmundOptics","45-806","3","-656.5100000000012","93.88877100861117",,,,,"12","STANDARD","0"
"EdmundOptics","45-806","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-818","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-818","1","24.769999999999992","3.73","N-BK7","SCHOTT",,,"4.05","STANDARD","1"
"EdmundOptics","45-818","2","-18.01","1.33","N-SF5","SCHOTT",,,"4.05","STANDARD","0"
"EdmundOptics","45-818","3","-51.17000000000009","37.55863283864631",,,,,"4.05","STANDARD","0"
"EdmundOptics","45-818","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-819","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-819","1","36.510000000000055","3.5","N-BK7","SCHOTT",,,"4.05","STANDARD","1"
"EdmundOptics","45-819","2","-26.33","1.5","N-SF5","SCHOTT",,,"4.05","STANDARD","0"
"EdmundOptics","45-819","3","-78.35000000000007","57.583052366313815",,,,,"4.05","STANDARD","0"
"EdmundOptics","45-819","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-820","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-820","1","46.439999999999976","3","N-BK7","SCHOTT",,,"4.05","STANDARD","1"
"EdmundOptics","45-820","2","-33.76999999999997","1.6","N-SF5","SCHOTT",,,"4.05","STANDARD","0"
"EdmundOptics","45-820","3","-95.93999999999974","72.37031021987572",,,,,"4.05","STANDARD","0"
"EdmundOptics","45-820","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-824","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-824","1","9.679999999999994","4.2","N-LAK22","SCHOTT",,,"4.05","STANDARD","1"
"EdmundOptics","45-824","2","-7.909999999999976","2","N-SF6","SCHOTT",,,"4.05","STANDARD","0"
"EdmundOptics","45-824","3","-39.89","11.58705067962837",,,,,"4.05","STANDARD","0"
"EdmundOptics","45-824","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-825","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-825","1","11.010000000000002","3.5","N-LAK22","SCHOTT",,,"4.05","STANDARD","1"
"EdmundOptics","45-825","2","-11.010000000000002","2","N-SF6","SCHOTT",,,"4.05","STANDARD","0"
"EdmundOptics","45-825","3","-222.60000000000002","16.457467350962993",,,,,"4.05","STANDARD","0"
"EdmundOptics","45-825","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-826","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-826","1","14.939999999999994","5.65","N-LAK22","SCHOTT",,,"7","STANDARD","1"
"EdmundOptics","45-826","2","-14.939999999999994","3.7","N-SF6","SCHOTT",,,"7","STANDARD","0"
"EdmundOptics","45-826","3","-120.17999999999996","19.489819712639363",,,,,"7","STANDARD","0"
"EdmundOptics","45-826","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-827","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-827","1","17.36","5","N-LAK22","SCHOTT",,,"7","STANDARD","1"
"EdmundOptics","45-827","2","-17.36","2","N-SF6","SCHOTT",,,"7","STANDARD","0"
"EdmundOptics","45-827","3","-187.85999999999984","25.619298430772478",,,,,"7","STANDARD","0"
"EdmundOptics","45-827","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","45-828","0",,,,,,,,"STANDARD","0"
"EdmundOptics","45-828","1","-17.749999999999996","2","N-BAF10","SCHOTT",,,"4.05","STANDARD","1"
"EdmundOptics","45-828","2","12.170000000000003","2.55","N-SF10","SCHOTT",,,"4.05","STANDARD","0"
"EdmundOptics","45-828","3","109.75000000000003","-27.336664293486375",,,,,"4.05","STANDARD","0"
"EdmundOptics","45-828","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","46-290","0",,,,,,,,"STANDARD","0"
"EdmundOptics","46-290","1","17.047999999999995","7.64","C79-80","CORNING_FS",,,"8.5","STANDARD","1"
"EdmundOptics","46-290","2","-17.047999999999995","17.18362328992824",,,,,"8.5","STANDARD","0"
"EdmundOptics","46-290","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","46-291","0",,,,,,,,"STANDARD","0"
"EdmundOptics","46-291","1","35.99099999999996","4.29","C79-80","CORNING_FS",,,"8.5","STANDARD","1"
"EdmundOptics","46-291","2","-35.99099999999996","38.50217950400046",,,,,"8.5","STANDARD","0"
"EdmundOptics","46-291","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","46-308","0",,,,,,,,"STANDARD","0"
"EdmundOptics","46-308","1","-4.129999999999998","2","C79-80","CORNING_FS",,,"2.7","STANDARD","1"
"EdmundOptics","46-308","2",,"-10.379613486764054",,,,,"2.7","STANDARD","0"
"EdmundOptics","46-308","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","46-309","0",,,,,,,,"STANDARD","0"
"EdmundOptics","46-309","1","-5.499999999999995","2","C79-80","CORNING_FS",,,"2.7","STANDARD","1"
"EdmundOptics","46-309","2",,"-13.367841994278185",,,,,"2.7","STANDARD","0"
"EdmundOptics","46-309","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","46-310","0",,,,,,,,"STANDARD","0"
"EdmundOptics","46-310","1","-8.250000000000014","2","C79-80","CORNING_FS",,,"2.7","STANDARD","1"
"EdmundOptics","46-310","2",,"-19.366110896222676",,,,,"2.7","STANDARD","0"
"EdmundOptics","46-310","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","46-311","0",,,,,,,,"STANDARD","0"
"EdmundOptics","46-311","1","-6.200000000000006","2","C79-80","CORNING_FS",,,"4.05","STANDARD","1"
"EdmundOptics","46-311","2",,"-14.894674078409526",,,,,"4.05","STANDARD","0"
"EdmundOptics","46-311","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","46-312","0",,,,,,,,"STANDARD","0"
"EdmundOptics","46-312","1","-8.250000000000014","2","C79-80","CORNING_FS",,,"4.05","STANDARD","1"
"EdmundOptics","46-312","2",,"-19.36611089622268",,,,,"4.05","STANDARD","0"
"EdmundOptics","46-312","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","46-313","0",,,,,,,,"STANDARD","0"
"EdmundOptics","46-313","1","-12.399999999999997","2","C79-80","CORNING_FS",,,"4.05","STANDARD","1"
"EdmundOptics","46-313","2",,"-28.418043966429703",,,,,"4.05","STANDARD","0"
"EdmundOptics","46-313","3",,"0",,,,,,"STANDARD","0"
"EdmundOptics","46-372","0",,,,,,,,"STANDARD","0"
"EdmundOptics","46-372","1",,"0",,,,,,"STANDARD","1"
"EdmundOptics","46-372","2","8.090064100630562","2.773","D-ZK3M","LIGHTPATH","0","[{""value"":2.394983587312E-05,""order"":2}]",,"EVENASPH","0"
"EdmundOptics","46-372","3",,"12.10902002809",,,,,,"STANDARD","0"
"EdmundOptics","46-372","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","47-016","0",,,,,,,,"STANDARD","0"
"EdmundOptics","47-016","1","-46.070000000000036","2.5","N-BK7","SCHOTT",,,"5.75","STANDARD","1"
"EdmundOptics","47-016","2","36.65000000000003","3","N-SF5","SCHOTT",,,"5.75","STANDARD","0"
"EdmundOptics","47-016","3","107.99999999999999","-77.47185808926795",,,,,"5.75","STANDARD","0"
"EdmundOptics","47-016","4",,"0",,,,,,"STANDARD","0"
"EdmundOptics","47-142","0",,,,,,,,"Standard","0"
"EdmundOptics","47-142","1","6.636489952329554","5","ECO550",,"-0.5500111879615","[{""order"":3,""value"":2.671567041135E-06},{""order"":4,""value"":-4.196062618028E-07}]",,"EvenAsphere","1"
"EdmundOptics","47-142","2",,"6.971437441737",,,,,,"Standard","0"
"EdmundOptics","47-142","3",,"0.25","BK7",,,,,"Standard","0"
"EdmundOptics","47-142","4",,"0.75",,,,,,"Standard","0"
"EdmundOptics","47-142","5",,"0",,,,,,"Standard","0"
"EdmundOptics","47-144","0",,,,,,,,"Standard","0"
